"Col_logFC","adj.P.Val.x","id","pop.x","s.x","Van_logFC","adj.P.Val.y","pop.y","s.y","concord","up_in","sig","FBgn","FBgn_mel","Sec","SYMBOL"
-0.973790700969982,8.78227172362574e-07,"augustus_masked-scaffold107-size198745-abinit-gene-0.9-mRNA-1","Col",-1,-1.39211915084062,2.12880247874511e-08,"Van",-1,"same","Eb","sig","FBgn0210888","FBgn0037643",NA,"GJ23792"
-4.16503041316961,9.56986846196378e-07,"maker-scaffold94-size166406-augustus-gene-1.25-mRNA-1","Col",-1,-3.79221040128264,1.67864830665016e-08,"Van",-1,"same","Eb","sig","FBgn0207618","FBgn0027580",NA,"GJ20478"
-1.29454899477225,9.96565093431836e-07,"augustus_masked-scaffold3612-size8345-abinit-gene-0.0-mRNA-1","Col",-1,-1.29031165911235,1.98370316351821e-07,"Van",-1,"same","Eb","sig","FBgn0203562","FBgn0029969",NA,"GJ16378"
-0.996499938661065,1.07189277169349e-06,"maker-scaffold1082-size20758-snap-gene-0.12-mRNA-1","Col",-1,-0.349218759872267,0.000651966841924743,"Van",-1,"same","Eb","sig","FBgn0197729","FBgn0014141",NA,"GJ10449"
-2.03068666550869,1.21630279500764e-06,"maker-scaffold79-size113372-augustus-gene-0.42-mRNA-1","Col",-1,-1.68895998688778,2.10417487513793e-08,"Van",-1,"same","Eb","sig","FBgn0200397",NA,NA,"-"
-1.29664845064637,1.21630279500764e-06,"maker-scaffold1330-size61903-snap-gene-0.25-mRNA-1","Col",-1,-1.34543516590919,2.96978198674797e-08,"Van",-1,"same","Eb","sig","FBgn0209288","FBgn0014009",NA,"GJ22175"
-2.02385498739636,1.24123903710522e-06,"augustus_masked-scaffold2798-size20880-abinit-gene-0.1-mRNA-1","Col",-1,-2.30684414343348,2.03877239303963e-07,"Van",-1,"same","Eb","sig","FBgn0206193","FBgn0030968",NA,"GJ19048"
-1.98645305457591,1.40570959588495e-06,"maker-scaffold297-size55902-augustus-gene-0.19-mRNA-1","Col",-1,-1.78874800773137,2.93200663048764e-08,"Van",-1,"same","Eb","sig","FBgn0209347","FBgn0022160","Sec","GJ22234"
-0.844459748395053,1.5467611427997e-06,"maker-scaffold1315-size72164-snap-gene-0.33-mRNA-1","Col",-1,-1.17533060738434,1.53265750166605e-06,"Van",-1,"same","Eb","sig","FBgn0200680","FBgn0037138",NA,"GJ13456"
-0.714676850466109,1.55628788040869e-06,"snap_masked-scaffold262-size57309-abinit-gene-0.12-mRNA-1","Col",-1,-0.660284830184093,3.16061930361811e-06,"Van",-1,"same","Eb","sig","FBgn0210304","FBgn0266599",NA,NA
-0.713845434870198,2.05884373428901e-06,"maker-scaffold147-size255492-augustus-gene-1.37-mRNA-1","Col",-1,-0.625955643213217,2.47203626209493e-06,"Van",-1,"same","Eb","sig","FBgn0209499","FBgn0004907",NA,"GJ22386"
-0.841912430328835,2.16699920653787e-06,"augustus_masked-scaffold110-size75150-abinit-gene-0.7-mRNA-1","Col",-1,-0.927362490992559,8.53830003077243e-07,"Van",-1,"same","Eb","sig","FBgn0210578","FBgn0250906",NA,"GJ23480"
-1.03729101306868,3.15359686501094e-06,"maker-scaffold17-size143674-snap-gene-0.44-mRNA-1","Col",-1,-1.32511211387989,2.38807934777011e-06,"Van",-1,"same","Eb","sig","FBgn0198407","FBgn0027779",NA,"GJ11146"
-2.72906519426354,3.2137489035347e-06,"maker-scaffold2629-size25793-augustus-gene-0.8-mRNA-1","Col",-1,-2.90513865606816,2.96978198674797e-08,"Van",-1,"same","Eb","sig","FBgn0206204","FBgn0024238",NA,"GJ19059"
-1.43317059980957,3.25237829455253e-06,"maker-scaffold1357-size61666-augustus-gene-0.20-mRNA-1","Col",-1,-1.26151899849878,4.20575650168331e-08,"Van",-1,"same","Eb","sig","FBgn0209593","FBgn0286783",NA,"GJ22483"
-1.03961301395827,3.47436311946719e-06,"maker-scaffold6-size228697-augustus-gene-0.14-mRNA-1","Col",-1,-1.35538832631132,0.000166422352175886,"Van",-1,"same","Eb","sig","FBgn0209966","FBgn0029155",NA,"GJ22862"
-1.65639084639355,3.61723401923903e-06,"augustus_masked-scaffold98-size268873-abinit-gene-0.2-mRNA-1","Col",-1,-1.34679723643989,6.12792686581144e-07,"Van",-1,"same","Eb","sig","FBgn0211149","FBgn0039635","Sec","GJ24064"
-0.919698956681041,4.38922501548824e-06,"maker-scaffold503-size42156-augustus-gene-0.16-mRNA-1","Col",-1,-1.13674093358374,1.94367024406143e-07,"Van",-1,"same","Eb","sig","FBgn0207103","FBgn0001220",NA,"GJ19961"
-2.06284651189782,4.38922501548824e-06,"maker-scaffold5063-size3058-augustus-gene-0.2-mRNA-1","Col",-1,-2.16626311032354,4.43598018674131e-08,"Van",-1,"same","Eb","sig",NA,NA,NA,NA
-2.78046009055935,4.76766716808466e-06,"maker-scaffold1706-size21122-augustus-gene-0.3-mRNA-1","Col",-1,-2.50276115018986,9.93046123280819e-09,"Van",-1,"same","Eb","sig","FBgn0210325","FBgn0038294",NA,"GJ23223"
-0.96790526990589,4.99123067014613e-06,"augustus_masked-scaffold669-size102525-abinit-gene-0.14-mRNA-1","Col",-1,-0.791217401601742,6.2898629919168e-06,"Van",-1,"same","Eb","sig","FBgn0200093","FBgn0035438","Sec","GJ12858"
-0.914891885981903,4.99123067014613e-06,"maker-scaffold304-size74553-augustus-gene-0.24-mRNA-1","Col",-1,-1.50027742485776,2.71035070168049e-08,"Van",-1,"same","Eb","sig","FBgn0020672","FBgn0033428",NA,"GJ21502"
-3.3104114922035,7.26754915826292e-06,"maker-scaffold127-size85436-augustus-gene-0.34-mRNA-1","Col",-1,-3.30956705369074,4.0287690629047e-11,"Van",-1,"same","Eb","sig","FBgn0199022","FBgn0260049",NA,"GJ11768"
-0.956881852017012,7.59513102908809e-06,"maker-scaffold242-size87937-snap-gene-0.22-mRNA-1","Col",-1,-0.927898754844042,2.74481314984838e-05,"Van",-1,"same","Eb","sig","FBgn0203442","FBgn0026777",NA,"GJ16257"
-0.871546409179448,7.75091733256944e-06,"maker-scaffold1371-size32618-augustus-gene-0.9-mRNA-1","Col",-1,-1.06061936585879,7.74980970018954e-07,"Van",-1,"same","Eb","sig","FBgn0203994",NA,NA,"-"
-1.151564612513,8.44753834233419e-06,"maker-scaffold676-size113905-augustus-gene-0.23-mRNA-1","Col",-1,-1.46645315033983,1.30512590509168e-06,"Van",-1,"same","Eb","sig","FBgn0211173","FBgn0038924",NA,"GJ24088"
-1.10611904860879,1.01954364304731e-05,"snap_masked-scaffold1215-size37399-abinit-gene-0.11-mRNA-1","Col",-1,-0.435244735318654,0.00470529662933055,"Van",-1,"same","Eb","sig","FBgn0204996","FBgn0261458",NA,"GJ17828"
-1.15775524820697,1.07330872543357e-05,"maker-scaffold1654-size68609-augustus-gene-0.31-mRNA-1","Col",-1,-0.805885967149769,0.0027901099957647,"Van",-1,"same","Eb","sig","FBgn0205757","FBgn0025814",NA,"GJ18600"
-0.844628490431446,1.18620418559845e-05,"maker-scaffold946-size117884-augustus-gene-0.42-mRNA-1","Col",-1,-0.664299093007666,0.000204612798551062,"Van",-1,"same","Eb","sig","FBgn0205136","FBgn0032509",NA,"GJ17969"
-0.619002903650944,1.32108240140601e-05,"augustus_masked-scaffold202-size159099-abinit-gene-0.1-mRNA-1","Col",-1,-0.848415820547459,9.9628551811393e-07,"Van",-1,"same","Eb","sig","FBgn0202375","FBgn0011661",NA,"GJ15179"
-1.00457997752298,1.35370742191562e-05,"augustus_masked-scaffold1008-size69378-abinit-gene-0.5-mRNA-1","Col",-1,-1.09666602497228,3.69582729322795e-07,"Van",-1,"same","Eb","sig","FBgn0197703","FBgn0038145",NA,"GJ10422"
-0.703326433001484,1.35370742191562e-05,"maker-scaffold188-size140497-snap-gene-1.35-mRNA-1","Col",-1,-0.622369683898247,4.46204300319918e-06,"Van",-1,"same","Eb","sig","FBgn0209134","FBgn0001308",NA,"GJ22020"
-0.809835765224408,1.38365206061736e-05,"maker-scaffold393-size148640-snap-gene-1.40-mRNA-1","Col",-1,-0.723417474789002,5.11820816291224e-07,"Van",-1,"same","Eb","sig","FBgn0206278","FBgn0004432",NA,"GJ19133"
-1.19816697123225,1.38365206061736e-05,"maker-scaffold184-size132515-augustus-gene-1.25-mRNA-1","Col",-1,-1.25081858598257,9.50571245672538e-06,"Van",-1,"same","Eb","sig","FBgn0210418","FBgn0028833",NA,"GJ23317"
-0.669148911150007,1.44124111243743e-05,"maker-scaffold1236-size68049-augustus-gene-0.22-mRNA-1","Col",-1,-1.02082533099847,2.23574483713457e-06,"Van",-1,"same","Eb","sig","FBgn0198528","FBgn0086254",NA,"GJ11267"
-3.14818058883927,1.44124111243743e-05,"snap_masked-scaffold1394-size64930-abinit-gene-0.9-mRNA-1","Col",-1,-3.84677322032307,1.63734940526734e-08,"Van",-1,"same","Eb","sig","FBgn0206358","FBgn0011747",NA,NA
-1.09470629209299,1.44124111243743e-05,"maker-scaffold491-size41680-augustus-gene-0.25-mRNA-1","Col",-1,-0.828630822184896,0.000113354275367727,"Van",-1,"same","Eb","sig","FBgn0205616","FBgn0033179",NA,"GJ18457"
-1.72007718188161,1.44124111243743e-05,"maker-scaffold142-size401332-snap-gene-1.47-mRNA-1","Col",-1,-1.20159099429029,5.81107503945621e-07,"Van",-1,"same","Eb","sig","FBgn0207345","FBgn0033482",NA,"GJ20205"
-0.835112383907359,1.48335190202089e-05,"maker-scaffold5052-size9317-snap-gene-0.4-mRNA-1","Col",-1,-0.566954397821342,6.50991108544397e-05,"Van",-1,"same","Eb","sig","FBgn0206579","FBgn0029676",NA,"GJ19436"
-1.57630975726201,1.51801457166591e-05,"maker-scaffold123-size100118-snap-gene-0.52-mRNA-1","Col",-1,-1.96532606948069,9.65543642924263e-06,"Van",-1,"same","Eb","sig","FBgn0208218","FBgn0027590",NA,"GJ21084"
-0.715113854340682,1.63410378171973e-05,"augustus_masked-scaffold1502-size22333-abinit-gene-0.0-mRNA-1","Col",-1,-0.832434057944335,0.000158628954309146,"Van",-1,"same","Eb","sig","FBgn0199818","FBgn0035499",NA,"GJ12578"
-1.21100488320151,1.7661805567378e-05,"maker-scaffold94-size166406-augustus-gene-0.40-mRNA-1","Col",-1,-1.53945690534906,6.95567558281638e-08,"Van",-1,"same","Eb","sig","FBgn0205184","FBgn0028515",NA,"GJ18019"
-0.807886961306604,1.81613260310808e-05,"maker-scaffold880-size29716-augustus-gene-0.1-mRNA-1","Col",-1,-0.861941399437077,1.08338355480701e-06,"Van",-1,"same","Eb","sig","FBgn0209017","FBgn0011726",NA,"GJ21900"
-0.719000537078193,1.93853325516543e-05,"maker-scaffold436-size70063-augustus-gene-0.36-mRNA-1","Col",-1,-0.960219317801843,1.17394761446062e-06,"Van",-1,"same","Eb","sig","FBgn0208480","FBgn0010213",NA,"GJ21350"
-1.34215484785154,2.23058900104858e-05,"snap_masked-scaffold3654-size12577-abinit-gene-0.3-mRNA-1","Col",-1,-0.813773125395792,0.000226243846874072,"Van",-1,"same","Eb","sig","FBgn0199788","FBgn0000308",NA,NA
-1.08081704946355,2.48584494160132e-05,"augustus_masked-scaffold9-size221126-abinit-gene-0.4-mRNA-1","Col",-1,-0.607781915200246,0.000665692389566364,"Van",-1,"same","Eb","sig","FBgn0209908","FBgn0039882",NA,"GJ22804"
-0.48437714458206,2.67701084299047e-05,"maker-scaffold2-size192349-snap-gene-1.78-mRNA-1","Col",-1,-0.472259114465603,4.91248729083848e-05,"Van",-1,"same","Eb","sig","FBgn0211608","FBgn0037580",NA,"GJ24528"
-1.12022299709713,2.76302445641355e-05,"augustus_masked-scaffold1927-size21344-abinit-gene-0.0-mRNA-1","Col",-1,-0.905982097305353,9.97443495387149e-07,"Van",-1,"same","Eb","sig","FBgn0197730",NA,NA,"-"
-0.913274548279585,3.06382050197856e-05,"maker-scaffold1079-size55514-snap-gene-0.23-mRNA-1","Col",-1,-0.852579505446048,0.000761998383753653,"Van",-1,"same","Eb","sig","FBgn0203181","FBgn0001977",NA,"GJ15996"
-1.86191120446549,3.11368840217489e-05,"maker-scaffold14-size177586-snap-gene-1.14-mRNA-1","Col",-1,-1.62782687376991,2.30782819092614e-07,"Van",-1,"same","Eb","sig","FBgn0198419","FBgn0261836",NA,"GJ11158"
-1.25879324072581,3.28915291293022e-05,"augustus_masked-scaffold304-size74553-abinit-gene-0.12-mRNA-1","Col",-1,-1.4839917077512,1.70564919205045e-07,"Van",-1,"same","Eb","sig","FBgn0208629","FBgn0033434",NA,"GJ21508"
-0.651840727563117,3.4249215509355e-05,"augustus_masked-scaffold431-size121241-abinit-gene-0.1-mRNA-1","Col",-1,-0.667460293078104,2.85773011175637e-06,"Van",-1,"same","Eb","sig","FBgn0209651","FBgn0262559",NA,"GJ22544"
-1.47053046900022,3.52077491210722e-05,"maker-scaffold147-size255492-augustus-gene-1.44-mRNA-1","Col",-1,-1.68546528870812,2.18803917800908e-08,"Van",-1,"same","Eb","sig","FBgn0207104","FBgn0264294",NA,"GJ19962"
-0.893505305226816,3.59169255700283e-05,"maker-scaffold497-size29455-snap-gene-0.29-mRNA-1","Col",-1,-1.1051812084178,2.12259867551183e-07,"Van",-1,"same","Eb","sig","FBgn0198275","FBgn0000083",NA,"GJ11008"
-0.861596338493198,3.69328553215954e-05,"maker-scaffold1108-size56757-augustus-gene-0.37-mRNA-1","Col",-1,-1.00016856048486,0.00048448367839278,"Van",-1,"same","Eb","sig","FBgn0204714","FBgn0029174",NA,"GJ17544"
-1.04528595857064,4.3350462306885e-05,"maker-scaffold374-size136159-augustus-gene-1.23-mRNA-1","Col",-1,-0.979091930431293,2.12259867551183e-07,"Van",-1,"same","Eb","sig","FBgn0207632","FBgn0001091",NA,"GJ20492"
-0.747400619821398,4.3359584708225e-05,"augustus_masked-scaffold110-size75150-abinit-gene-0.6-mRNA-1","Col",-1,-0.787225003685681,4.05440149069373e-05,"Van",-1,"same","Eb","sig",NA,NA,NA,NA
-1.01354283970621,4.35400115547562e-05,"maker-scaffold127-size85436-snap-gene-0.46-mRNA-1","Col",-1,-0.337253877459176,0.133013468322701,"Van",-1,"same","Eb","not","FBgn0197495","FBgn0039349","Sec","GJ10208"
-0.76546405962571,5.73158321491306e-05,"maker-scaffold1361-size21254-augustus-gene-0.13-mRNA-1","Col",-1,-1.17969373994991,1.39799153293617e-07,"Van",-1,"same","Eb","sig","FBgn0202491","FBgn0029648",NA,"GJ15296"
-0.81639267927173,5.74360495450364e-05,"snap_masked-scaffold313-size77400-abinit-gene-0.13-mRNA-1","Col",-1,-0.766185480735959,0.00180162498464416,"Van",-1,"same","Eb","sig","FBgn0198243","FBgn0039358",NA,NA
-1.75930009776781,5.78110736632594e-05,"maker-scaffold238-size264187-augustus-gene-0.29-mRNA-1","Col",-1,-5.74974109248317,8.35561013028612e-11,"Van",-1,"same","Eb","sig","FBgn0208488","FBgn0034143",NA,"GJ21360"
-0.431584975388109,6.18947008178327e-05,"snap_masked-scaffold1202-size36259-abinit-gene-0.4-mRNA-1","Col",-1,-0.41673584601766,0.000784832354982066,"Van",-1,"same","Eb","sig","FBgn0205554","FBgn0000042",NA,"GJ18395"
-1.99500692181265,6.29314328988673e-05,"maker-scaffold2012-size19190-augustus-gene-0.5-mRNA-1","Col",-1,-1.52498744785393,1.0785687098795e-09,"Van",-1,"same","Eb","sig","FBgn0020071","FBgn0003149",NA,"GJ12302"
-0.728660501388696,7.67200087023659e-05,"maker-scaffold549-size44440-snap-gene-0.18-mRNA-1","Col",-1,-0.617371913184371,4.71711243590884e-05,"Van",-1,"same","Eb","sig","FBgn0205593","FBgn0050382",NA,"GJ18434"
-0.534599140741015,8.20639916957699e-05,"maker-scaffold163-size167610-augustus-gene-1.31-mRNA-1","Col",-1,-0.496960208766302,6.62898819626348e-05,"Van",-1,"same","Eb","sig","FBgn0209039","FBgn0034583",NA,"GJ21924"
-0.698266321726146,8.63931071138319e-05,"augustus_masked-scaffold2239-size17742-abinit-gene-0.3-mRNA-1","Col",-1,-0.59089530305243,0.000304978822768565,"Van",-1,"same","Eb","sig","FBgn0206050","FBgn0031143",NA,"GJ18904"
-0.503104458965312,8.64276565344592e-05,"maker-scaffold240-size95014-snap-gene-0.41-mRNA-1","Col",-1,-0.274342046841985,0.00769133451626442,"Van",-1,"same","Eb","sig","FBgn0208933","FBgn0263391",NA,"GJ21815"
-1.30576344529585,8.93755349963647e-05,"maker-scaffold98-size268873-augustus-gene-0.30-mRNA-1","Col",-1,-1.3045780580506,5.62473926800045e-05,"Van",-1,"same","Eb","sig",NA,NA,NA,NA
-0.9637912501904,9.00785991676562e-05,"augustus_masked-scaffold130-size166479-abinit-gene-0.4-mRNA-1","Col",-1,-0.367123503201398,0.00836939421041537,"Van",-1,"same","Eb","sig","FBgn0207964","FBgn0033448",NA,"GJ20827"
-0.467627140925908,0.000101912763465335,"maker-scaffold289-size135755-snap-gene-1.7-mRNA-1","Col",-1,-0.374686751804722,0.00108224908601827,"Van",-1,"same","Eb","sig",NA,NA,NA,NA
-0.696047606361695,0.000108055165399916,"augustus_masked-scaffold1792-size44811-abinit-gene-0.6-mRNA-1","Col",-1,-0.534414804857769,0.000216762143758079,"Van",-1,"same","Eb","sig","FBgn0206818","FBgn0024556",NA,"GJ19676"
-1.92922278412069,0.000110249266526186,"maker-scaffold1545-size43160-augustus-gene-0.8-mRNA-1","Col",-1,-1.81249553772012,7.31855916011716e-11,"Van",-1,"same","Eb","sig","FBgn0210312","FBgn0003721",NA,"GJ23210"
-0.764147919576321,0.000114385520664373,"maker-scaffold848-size25573-snap-gene-0.21-mRNA-1","Col",-1,-0.962582456222438,9.69201843918573e-05,"Van",-1,"same","Eb","sig","FBgn0204164","FBgn0286222",NA,"GJ16987"
-1.9881704912805,0.000135894041397108,"maker-scaffold2670-size9511-augustus-gene-0.2-mRNA-1","Col",-1,-1.78209552977761,4.41602682263494e-10,"Van",-1,"same","Eb","sig","FBgn0210314","FBgn0004117",NA,"GJ23212"
-1.21131173529902,0.000135965042906733,"maker-scaffold682-size135829-augustus-gene-0.23-mRNA-1","Col",-1,-0.993110865620922,5.8846588894443e-06,"Van",-1,"same","Eb","sig","FBgn0208093","FBgn0283658","Sec","GJ20958"
-0.537220147356308,0.000137978986942025,"maker-scaffold169-size86990-augustus-gene-0.16-mRNA-1","Col",-1,-0.0218083262619349,0.713487696385469,"Van",-1,"same","Eb","not","FBgn0206915","FBgn0010434",NA,"GJ19773"
-0.868796302551126,0.000141689523081006,"maker-scaffold668-size56010-augustus-gene-0.10-mRNA-1","Col",-1,-0.505426088821908,0.00084416035833658,"Van",-1,"same","Eb","sig","FBgn0207653","FBgn0034259",NA,"GJ20513"
-0.441250123245609,0.000149692494532808,"augustus_masked-scaffold1661-size29244-abinit-gene-0.3-mRNA-1","Col",-1,-0.133407868619001,0.0726248033271101,"Van",-1,"same","Eb","not","FBgn0203114","FBgn0023537",NA,"GJ15927"
-0.647936056736835,0.000178200009600785,"maker-scaffold289-size135755-snap-gene-0.32-mRNA-1","Col",-1,-0.711630941322118,0.000180047026948547,"Van",-1,"same","Eb","sig","FBgn0207410","FBgn0050499","Sec","GJ20270"
-0.424934369888163,0.000178433465540405,"maker-scaffold950-size22523-snap-gene-0.5-mRNA-1","Col",-1,-0.481560644466487,0.000166226725590775,"Van",-1,"same","Eb","sig","FBgn0206631","FBgn0000319",NA,"GJ19488"
-2.22370062563516,0.000180988998835461,"maker-scaffold179-size175554-snap-gene-0.11-mRNA-1","Col",-1,-1.35483470143103,3.84909750564564e-07,"Van",-1,"same","Eb","sig","FBgn0202948","FBgn0005666",NA,"GJ15760"
-0.891983865604681,0.000183730583072685,"maker-scaffold259-size80497-snap-gene-0.20-mRNA-1","Col",-1,-0.402017202986484,0.058999800846703,"Van",-1,"same","Eb","not","FBgn0197371","FBgn0037447",NA,"GJ10082"
-0.744590227182565,0.000213567205920182,"augustus_masked-scaffold1840-size19793-abinit-gene-0.2-mRNA-1","Col",-1,-1.02990649085979,8.27247578423778e-08,"Van",-1,"same","Eb","sig","FBgn0203830","FBgn0020653",NA,"GJ16646"
-0.766771819911164,0.000214190917223486,"maker-scaffold2-size192349-augustus-gene-1.60-mRNA-1","Col",-1,-0.592360446003334,0.000993582467184374,"Van",-1,"same","Eb","sig","FBgn0211604","FBgn0037749",NA,"GJ24524"
-1.37705373867781,0.000244095555502515,"maker-scaffold1364-size16592-augustus-gene-0.3-mRNA-1","Col",-1,-0.560426008091834,0.000120669392940569,"Van",-1,"same","Eb","sig","FBgn0199594",NA,NA,"GJ12349"
-1.27572158466036,0.000245052004503626,"maker-scaffold79-size113372-augustus-gene-0.50-mRNA-1","Col",-1,-2.14861007218382,6.3502908392607e-06,"Van",-1,"same","Eb","sig","FBgn0199450","FBgn0086348",NA,"GJ12199"
-1.47435459039074,0.000286802809011723,"augustus_masked-scaffold1044-size25730-abinit-gene-0.0-mRNA-1","Col",-1,-1.64878959702451,2.98241705648361e-05,"Van",-1,"same","Eb","sig","FBgn0203149","FBgn0024183",NA,"GJ15963"
-0.499270403917433,0.000292282170128969,"maker-scaffold56-size75054-augustus-gene-0.28-mRNA-1","Col",-1,-0.755757522677534,1.2142690905041e-05,"Van",-1,"same","Eb","sig","FBgn0203333","FBgn0032444",NA,"GJ16148"
-0.720250121664241,0.000297728742424446,"maker-scaffold371-size89062-augustus-gene-0.18-mRNA-1","Col",-1,-0.586616593478769,0.00228451323759179,"Van",-1,"same","Eb","sig","FBgn0198838","FBgn0250791",NA,"GJ11580"
-0.688469569652796,0.000298629980817797,"augustus_masked-scaffold246-size161979-abinit-gene-0.0-mRNA-1","Col",-1,-0.684007985939284,6.94599350541989e-06,"Van",-1,"same","Eb","sig","FBgn0202755","FBgn0015245",NA,"GJ15562"
-1.79641799764248,0.000318711582715696,"maker-scaffold1143-size29169-augustus-gene-0.15-mRNA-1","Col",-1,-1.20267425499197,2.42767317914995e-09,"Van",-1,"same","Eb","sig",NA,NA,NA,NA
-0.897988341749769,0.000340223251539608,"augustus_masked-scaffold1236-size68049-abinit-gene-0.6-mRNA-1","Col",-1,-0.675184099006481,0.00081344631893392,"Van",-1,"same","Eb","sig","FBgn0201272","FBgn0042138",NA,"GJ14054"
-0.639757438400146,0.000405500108428248,"maker-scaffold438-size69364-augustus-gene-0.44-mRNA-1","Col",-1,-0.674201791435315,2.92966233094588e-05,"Van",-1,"same","Eb","sig","FBgn0206583","FBgn0030086",NA,"GJ19440"
-0.563505591565097,0.000446063828312554,"augustus_masked-scaffold897-size61637-abinit-gene-0.2-mRNA-1","Col",-1,-0.30402196058122,0.00312973081438132,"Van",-1,"same","Eb","sig","FBgn0210593","FBgn0037632",NA,"GJ23495"
-0.573614707800621,0.000454397267860142,"maker-scaffold1528-size23137-augustus-gene-0.7-mRNA-1","Col",-1,-0.823416699695157,0.000115486944539057,"Van",-1,"same","Eb","sig","FBgn0197341","FBgn0037913",NA,"GJ10051"
-0.702711753535366,0.000554342349026488,"augustus_masked-scaffold81-size59853-abinit-gene-0.1-mRNA-1","Col",-1,-0.193297581971094,0.0525820547401164,"Van",-1,"same","Eb","not","FBgn0209293","FBgn0014028",NA,"GJ22180"
-0.552684986991921,0.000557038671951835,"maker-scaffold866-size34123-snap-gene-0.5-mRNA-1","Col",-1,-0.66382048476392,0.000297621898281449,"Van",-1,"same","Eb","sig","FBgn0204694","FBgn0032216",NA,"GJ17524"
-0.576846357391442,0.00056498290056591,"augustus_masked-scaffold2149-size39859-abinit-gene-0.6-mRNA-1","Col",-1,-0.481436195204889,0.000799993737456452,"Van",-1,"same","Eb","sig","FBgn0203147","FBgn0031057",NA,"GJ15961"
-0.759460068135953,0.000570965749355352,"maker-scaffold629-size49798-augustus-gene-0.27-mRNA-1","Col",-1,-1.29593978165431,5.957381168915e-08,"Van",-1,"same","Eb","sig","FBgn0208230","FBgn0011296",NA,"GJ21096"
-0.361169471086928,0.000709050949977689,"maker-scaffold738-size32534-augustus-gene-0.29-mRNA-1","Col",-1,-0.214583080948777,0.0618356612618499,"Van",-1,"same","Eb","not","FBgn0211116","FBgn0011768",NA,"GJ24029"
-0.711197243099807,0.000778973397724239,"maker-scaffold1696-size20501-snap-gene-0.16-mRNA-1","Col",-1,-0.957834106135223,9.07736846980414e-06,"Van",-1,"same","Eb","sig","FBgn0202196","FBgn0262511",NA,"GJ14996"
-0.447052864375459,0.000886671818154461,"maker-scaffold2302-size25220-augustus-gene-0.14-mRNA-1","Col",-1,-0.579344969467077,8.71049563590394e-05,"Van",-1,"same","Eb","sig","FBgn0207507","FBgn0016697",NA,"GJ20367"
-0.39953000608794,0.000908120328203204,"maker-scaffold1068-size34545-snap-gene-0.22-mRNA-1","Col",-1,-0.53497001449987,0.00261657737595504,"Van",-1,"same","Eb","sig","FBgn0202967","FBgn0000084",NA,"GJ15779"
-0.465379852348041,0.000974042845526062,"snap_masked-scaffold629-size49798-abinit-gene-0.14-mRNA-1","Col",-1,-0.479864643669962,0.0184195141304404,"Van",-1,"same","Eb","sig","FBgn0208227","FBgn0033191",NA,NA
-0.497651900196806,0.00101874323382759,"maker-scaffold539-size68715-augustus-gene-0.15-mRNA-1","Col",-1,-0.225422296497046,0.0787540557384862,"Van",-1,"same","Eb","not","FBgn0199941","FBgn0035402",NA,"GJ12705"
-0.503918941915697,0.0011573033652098,"snap_masked-scaffold797-size102870-abinit-gene-0.23-mRNA-1","Col",-1,-0.589385252944655,0.000662710388199263,"Van",-1,"same","Eb","sig","FBgn0201512","FBgn0051352",NA,NA
-1.21961905330025,0.00117303245397221,"maker-scaffold2873-size26158-augustus-gene-0.6-mRNA-1","Col",-1,-1.63123750820378,1.48557146283394e-06,"Van",-1,"same","Eb","sig","FBgn0203662","FBgn0004397",NA,"GJ16478"
-0.966573642875098,0.00119046547416248,"augustus_masked-scaffold71-size201782-abinit-gene-0.3-mRNA-1","Col",-1,-0.706169789821276,8.42733422995555e-05,"Van",-1,"same","Eb","sig","FBgn0200975","FBgn0024814",NA,"GJ13754"
-1.32033642722676,0.00131559977930319,"augustus_masked-scaffold1052-size20520-abinit-gene-0.2-mRNA-1","Col",-1,-0.766309124774304,0.00218514057618045,"Van",-1,"same","Eb","sig","FBgn0201616","FBgn0038080",NA,"GJ14403"
-0.597518349640172,0.00141515584726585,"maker-scaffold676-size113905-augustus-gene-0.25-mRNA-1","Col",-1,-0.706299951412185,0.00102349505428757,"Van",-1,"same","Eb","sig","FBgn0211175","FBgn0038922",NA,"GJ24090"
-0.999028119964066,0.00143506188520246,"maker-scaffold1050-size18643-augustus-gene-0.4-mRNA-1","Col",-1,-2.00222309220185,1.23371319778202e-09,"Van",-1,"same","Eb","sig","FBgn0210919","FBgn0032264",NA,"GJ23823"
-0.584596753457582,0.00148545237428751,"snap_masked-scaffold2400-size34327-abinit-gene-0.3-mRNA-1","Col",-1,-0.584341695791771,1.99042237595575e-05,"Van",-1,"same","Eb","sig","FBgn0199291","FBgn0010352","Sec",NA
-0.425353345494003,0.00169842687912571,"maker-scaffold1741-size58143-snap-gene-0.45-mRNA-1","Col",-1,-0.558603859836129,7.55440589806879e-05,"Van",-1,"same","Eb","sig","FBgn0025844","FBgn0027329",NA,"GJ14733"
-0.64308728824555,0.00184669851006519,"maker-scaffold421-size227517-augustus-gene-1.22-mRNA-1","Col",-1,-1.22114715953493,6.88326341240616e-06,"Van",-1,"same","Eb","sig","FBgn0207916","FBgn0000253","Sec","GJ20779"
-2.436189563281,0.00194363978959617,"augustus_masked-scaffold12033-size947-abinit-gene-0.0-mRNA-1","Col",-1,-3.20891978454142,1.50295569887134e-05,"Van",-1,"same","Eb","sig",NA,NA,NA,NA
